filename;label;LBP_0;LBP_1;LBP_2;LBP_3;LBP_4;LBP_5;LBP_6;LBP_7;LBP_8;LBP_9
augmented_Corn_Gray_Spot (210)_aug1.png;Bercak Daun;0.0070686340331761605;0.02144241332999633;0.026580810546773602;0.11343765258745789;0.26050186157127186;0.14921951293888389;0.05358505249002996;0.026847839355366332;0.3129272460925563;0.028388977050672955
augmented_Corn_Gray_Spot (210)_aug2.png;Bercak Daun;0.007896423339813627;0.022724151611241437;0.029418945312387774;0.11549758911088753;0.24485397338773782;0.14821624755802834;0.055561065673616176;0.028083801269424117;0.31777191161988155;0.0299758911131669
augmented_Corn_Gray_Spot (210)_clean.png;Bercak Daun;0.0070686340331761605;0.02144241332999633;0.026580810546773602;0.11343765258745789;0.26050186157127186;0.14921951293888389;0.05358505249002996;0.026847839355366332;0.3129272460925563;0.028388977050672955
augmented_Corn_Gray_Spot (213)_aug1.png;Bercak Daun;0.01091003417964588;0.022090911865150106;0.03222274780261145;0.10185241699179896;0.17717742919854287;0.11288070678667876;0.04970932006816975;0.025390624999903143;0.43509674072099647;0.03266906738268788
augmented_Corn_Gray_Spot (213)_aug2.png;Bercak Daun;0.01371765136713517;0.02767181396473819;0.04088211059554717;0.09356689453089306;0.11561584472612146;0.09995269775352496;0.0551681518552583;0.0321655273436273;0.47932815551574964;0.041931152343590045
augmented_Corn_Gray_Spot (213)_clean.png;Bercak Daun;0.01091003417964588;0.022090911865150106;0.03222274780261145;0.10185241699179896;0.17717742919854287;0.11288070678667876;0.04970932006816975;0.025390624999903143;0.43509674072099647;0.03266906738268788
augmented_Corn_Gray_Spot (227)_aug1.png;Bercak Daun;0.006515502929662645;0.025070190429591865;0.02606582641591619;0.10654830932576542;0.2755203247059802;0.15723037719666583;0.057624816894311426;0.0332603454588575;0.280693054198148;0.03147125244128619
augmented_Corn_Gray_Spot (227)_aug2.png;Bercak Daun;0.011543273925737216;0.033523559570184616;0.05229187011698802;0.14153289794867885;0.11999130248977664;0.14447402954046448;0.08669281005826304;0.04850006103497124;0.30967330932499054;0.05177688598613061
augmented_Corn_Gray_Spot (227)_clean.png;Bercak Daun;0.006515502929662645;0.025070190429591865;0.02606582641591619;0.10654830932576542;0.2755203247059802;0.15723037719666583;0.057624816894311426;0.0332603454588575;0.280693054198148;0.03147125244128619
augmented_Corn_Gray_Spot (249)_aug1.png;Bercak Daun;0.009243011474574115;0.04116439819320234;0.034248352050650605;0.10526657104452031;0.22710418701085242;0.15687561035096406;0.07206344604464697;0.04833221435528438;0.2605781555165841;0.04512405395490599
augmented_Corn_Gray_Spot (249)_aug2.png;Bercak Daun;0.012916564941356977;0.04423522949201875;0.039703369140473545;0.10941696166950447;0.189426422118418;0.14700317382756423;0.07509613037080728;0.05131912231425736;0.2780494689930799;0.0528335571287047
augmented_Corn_Gray_Spot (249)_clean.png;Bercak Daun;0.009243011474574115;0.04116439819320234;0.034248352050650605;0.10526657104452031;0.22710418701085242;0.15687561035096406;0.07206344604464697;0.04833221435528438;0.2605781555165841;0.04512405395490599
augmented_Corn_Gray_Spot (449)_aug1.png;Bercak Daun;0.008712768554654263;0.025230407714747504;0.030559539794805298;0.12352752685499753;0.24014282226470893;0.1529083251947292;0.06389236450170939;0.031719207763550875;0.28899002075085073;0.03431701660143159
augmented_Corn_Gray_Spot (449)_aug2.png;Bercak Daun;0.010467529296835068;0.027706146240128685;0.036182403564315097;0.12342453002882604;0.21202850341715992;0.1465263366693629;0.06731414794896197;0.03457260131822749;0.303695678709779;0.0380821228025891
augmented_Corn_Gray_Spot (449)_clean.png;Bercak Daun;0.008712768554654263;0.025230407714747504;0.030559539794805298;0.12352752685499753;0.24014282226470893;0.1529083251947292;0.06389236450170939;0.031719207763550875;0.28899002075085073;0.03431701660143159
augmented_Corn_Gray_Spot (452)_aug1.png;Bercak Daun;0.008945465087856501;0.030261993408087683;0.030708312988164108;0.11850738525345418;0.2514572143545095;0.17277526855402842;0.07395172119112414;0.03930664062485006;0.2344322204580901;0.03965377807602061
augmented_Corn_Gray_Spot (452)_aug2.png;Bercak Daun;0.014408111572210662;0.03836822509750989;0.05124664306621076;0.1344299316401122;0.1250190734858512;0.14201354980414577;0.08980178832973555;0.05348205566385848;0.29195404052623003;0.05927658081032075
augmented_Corn_Gray_Spot (452)_clean.png;Bercak Daun;0.008945465087856501;0.030261993408087683;0.030708312988164108;0.11850738525345418;0.2514572143545095;0.17277526855402842;0.07395172119112414;0.03930664062485006;0.2344322204580901;0.03965377807602061
augmented_Corn_Gray_Spot (463)_aug1.png;Bercak Daun;0.011817932128861168;0.04167175292952854;0.03746414184556021;0.11973571777298074;0.22941207885654674;0.18681716918874047;0.08438873290983433;0.050933837890430704;0.18498229980398184;0.05277633666972055
augmented_Corn_Gray_Spot (463)_aug2.png;Bercak Daun;0.01523971557611374;0.04566192626935706;0.04326248168928809;0.12021255493118205;0.19125366210864542;0.16693878173764443;0.08625793456998344;0.05508422851541487;0.21580505371011427;0.060283660888441906
augmented_Corn_Gray_Spot (463)_clean.png;Bercak Daun;0.011817932128861168;0.04167175292952854;0.03746414184556021;0.11973571777298074;0.22941207885654674;0.18681716918874047;0.08438873290983433;0.050933837890430704;0.18498229980398184;0.05277633666972055
augmented_Corn_Gray_Spot (471)_aug1.png;Bercak Daun;0.012561798095655205;0.030788421630741927;0.038890838622898515;0.11340713500933301;0.17579269409112627;0.1292839050288037;0.06589508056615488;0.03286743164049962;0.3601570129380792;0.04035568237289293
augmented_Corn_Gray_Spot (471)_aug2.png;Bercak Daun;0.017154693603450184;0.04087066650375034;0.0533065795896404;0.107414245605059;0.08405303955046062;0.10466003417928825;0.07802200317353049;0.04756164550763107;0.404186248777755;0.06277084350561993
augmented_Corn_Gray_Spot (471)_clean.png;Bercak Daun;0.012561798095655205;0.030788421630741927;0.038890838622898515;0.11340713500933301;0.17579269409112627;0.1292839050288037;0.06589508056615488;0.03286743164049962;0.3601570129380792;0.04035568237289293
augmented_Corn_Gray_Spot (475)_aug1.png;Bercak Daun;0.007015228271457613;0.029087066650279665;0.026603698730367265;0.09804916381798534;0.24735260009671267;0.15010452270450553;0.05665206909158076;0.034965515136585364;0.31544876098512475;0.0347213745115863
augmented_Corn_Gray_Spot (475)_aug2.png;Bercak Daun;0.009235382080042895;0.03705596923813989;0.0414047241209358;0.13294601440378973;0.09376907348597043;0.11431121826128268;0.09453964233362373;0.05100250244121169;0.36574554443219853;0.059989929198989905
augmented_Corn_Gray_Spot (475)_clean.png;Bercak Daun;0.007015228271457613;0.029087066650279665;0.026603698730367265;0.09804916381798534;0.24735260009671267;0.15010452270450553;0.05665206909158076;0.034965515136585364;0.31544876098512475;0.0347213745115863
augmented_Corn_Gray_Spot (478)_aug1.png;Bercak Daun;0.012420654296827618;0.03739929199204483;0.04143524169906069;0.1430511474603918;0.246673583983434;0.17768096923760346;0.08153533935515772;0.044673919677563956;0.1655731201165559;0.04955673217754533
augmented_Corn_Gray_Spot (478)_aug2.png;Bercak Daun;0.016574859619077398;0.043037414550617076;0.05121994018535148;0.13803863525337967;0.1810951232903248;0.1563796997064347;0.08589553832975046;0.051605224609178144;0.21546173095620932;0.06069183349586223
augmented_Corn_Gray_Spot (478)_clean.png;Bercak Daun;0.012420654296827618;0.03739929199204483;0.04143524169906069;0.1430511474603918;0.246673583983434;0.17768096923760346;0.08153533935515772;0.044673919677563956;0.1655731201165559;0.04955673217754533
augmented_Corn_Gray_Spot (493)_aug1.png;Bercak Daun;0.004989624023418466;0.020637512206952525;0.016635894775327165;0.06741714477513344;0.20384979247969112;0.12719345092724918;0.04613876342755837;0.026840209960835113;0.46184539794745694;0.02445220947256297
augmented_Corn_Gray_Spot (493)_aug2.png;Bercak Daun;0.00545120239255733;0.02112579345695066;0.018165588378836955;0.06905364990208034;0.19503784179613098;0.1250457763667105;0.04678726196271214;0.02733993530263008;0.4666290283185324;0.02536392211904387
augmented_Corn_Gray_Spot (493)_clean.png;Bercak Daun;0.004989624023418466;0.020637512206952525;0.016635894775327165;0.06741714477513344;0.20384979247969112;0.12719345092724918;0.04613876342755837;0.026840209960835113;0.46184539794745694;0.02445220947256297
augmented_Corn_Gray_Spot (496)_aug1.png;Bercak Daun;0.007061004638644939;0.03097915649402245;0.029281616210825798;0.10929489135700494;0.3073158264148433;0.18059921264579543;0.06341552734350808;0.03973770141586404;0.19707107543870137;0.03524398803697493
augmented_Corn_Gray_Spot (496)_aug2.png;Bercak Daun;0.011096954345660793;0.03555297851548937;0.04078674316390691;0.12769699096630974;0.20871734619061005;0.16586303710874228;0.07549667358369637;0.04490280151350058;0.2445144653310985;0.045372009277170666
augmented_Corn_Gray_Spot (496)_clean.png;Bercak Daun;0.007061004638644939;0.03097915649402245;0.029281616210825798;0.10929489135700494;0.3073158264148433;0.18059921264579543;0.06341552734350808;0.03973770141586404;0.19707107543870137;0.03524398803697493
augmented_Corn_Gray_Spot (497)_aug1.png;Bercak Daun;0.0019569396972581596;0.012256622314406369;0.0031394958495973985;0.06562805175756214;0.049263000488093324;0.13499450683542252;0.020805358886639383;0.04769515991192743;0.6439704894994965;0.02029037475578197
augmented_Corn_Gray_Spot (497)_aug2.png;Bercak Daun;0.0033988952636589092;0.021438598632730718;0.008739471435513537;0.07137298583957148;0.027900695800674818;0.09327697753870667;0.026859283447163165;0.052818298339642265;0.6621093749974742;0.03208541870104948
augmented_Corn_Gray_Spot (497)_clean.png;Bercak Daun;0.0019569396972581596;0.012256622314406369;0.0031394958495973985;0.06562805175756214;0.049263000488093324;0.13499450683542252;0.020805358886639383;0.04769515991192743;0.6439704894994965;0.02029037475578197
augmented_Corn_Gray_Spot (548)_aug1.png;Bercak Daun;0.014186859130805257;0.03660202026353225;0.04623794555646424;0.1431198120111728;0.243011474608448;0.1686820983880284;0.07729721069306451;0.04183578491194978;0.18195724487235276;0.04706954956036732
augmented_Corn_Gray_Spot (548)_aug2.png;Bercak Daun;0.019405364990160347;0.04643630981427598;0.06986236572238974;0.131591796874498;0.09958648681602636;0.1250915527338978;0.09629058837853893;0.05960464477516325;0.2778549194325338;0.07427597045870103
augmented_Corn_Gray_Spot (548)_clean.png;Bercak Daun;0.014186859130805257;0.03660202026353225;0.04623794555646424;0.1431198120111728;0.243011474608448;0.1686820983880284;0.07729721069306451;0.04183578491194978;0.18195724487235276;0.04706954956036732
augmented_Corn_Gray_Spot (555)_aug1.png;Bercak Daun;0.013313293456980464;0.03272628784167203;0.04088973999007839;0.14247131347601902;0.21637725829995583;0.17458343505792775;0.08188629150359387;0.04359817504866181;0.20333480834883372;0.05081939697246239
augmented_Corn_Gray_Spot (555)_aug2.png;Bercak Daun;0.014705657958928278;0.03489685058580438;0.04441452026350245;0.13810348510689505;0.19917297363205272;0.16600418090756985;0.08280181884734038;0.04600143432599639;0.21977615356361474;0.05412292480448103
augmented_Corn_Gray_Spot (555)_clean.png;Bercak Daun;0.013313293456980464;0.03272628784167203;0.04088973999007839;0.14247131347601902;0.21637725829995583;0.17458343505792775;0.08188629150359387;0.04359817504866181;0.20333480834883372;0.05081939697246239
augmented_Corn_Gray_Spot (573)_aug1.png;Bercak Daun;0.02348327636709792;0.09799194335900119;0.0332984924315136;0.08121871948211205;0.2351341247549624;0.10443496704061724;0.04777145385723964;0.0951118469234653;0.2077903747550667;0.07376480102510924
augmented_Corn_Gray_Spot (573)_aug2.png;Bercak Daun;0.02348327636709792;0.09799194335900119;0.0332984924315136;0.08121871948211205;0.2351341247549624;0.10443496704061724;0.04777145385723964;0.0951118469234653;0.2077903747550667;0.07376480102510924
augmented_Corn_Gray_Spot (573)_clean.png;Bercak Daun;0.02348327636709792;0.09799194335900119;0.0332984924315136;0.08121871948211205;0.2351341247549624;0.10443496704061724;0.04777145385723964;0.0951118469234653;0.2077903747550667;0.07376480102510924
augmented_Corn_Gray_Spot (574)_aug1.png;Bercak Daun;0.008544921874967403;0.029270172119028968;0.027194976806536885;0.10729980468709067;0.2628822326650128;0.16519927978452606;0.05723953247048477;0.034805297851429724;0.27295684814348997;0.03460693359361798
augmented_Corn_Gray_Spot (574)_aug2.png;Bercak Daun;0.008903503417934786;0.029510498046762427;0.028045654296768013;0.10800552368122861;0.25855636596581055;0.1641540527337488;0.058105468749778344;0.03517150878892833;0.27448654174699977;0.03506088256822563
augmented_Corn_Gray_Spot (574)_clean.png;Bercak Daun;0.008544921874967403;0.029270172119028968;0.027194976806536885;0.10729980468709067;0.2628822326650128;0.16519927978452606;0.05723953247048477;0.034805297851429724;0.27295684814348997;0.03460693359361798
IMG_0002_aug1.png;Bercak Daun;0.010322570800741872;0.013217926025340202;0.013328552246042905;0.04267120361311847;0.08542251586881476;0.052822113036907876;0.023284912109286175;0.017585754394464165;0.7156105041476608;0.025733947753808082
IMG_0002_aug2.png;Bercak Daun;0.008884429931606734;0.01659011840813984;0.01932144165031692;0.04481506347639154;0.04357528686506815;0.04766845703106816;0.030933380126835122;0.02153396606437098;0.7363433837862535;0.030334472656134284
IMG_0002_clean.png;Bercak Daun;0.010322570800741872;0.013217926025340202;0.013328552246042905;0.04267120361311847;0.08542251586881476;0.052822113036907876;0.023284912109286175;0.017585754394464165;0.7156105041476608;0.025733947753808082
IMG_0003_aug1.png;Bercak Daun;0.009338378906214377;0.013252258300730697;0.012847900390575989;0.04155349731429461;0.0888710021969266;0.05258178710917442;0.023265838622958123;0.01694488525384161;0.7162475585910177;0.025096893310451136
IMG_0003_aug2.png;Bercak Daun;0.009757995605431526;0.015769958496033593;0.016891479492123062;0.04834365844708121;0.05704879760720425;0.052837371825970314;0.029743194579964664;0.019275665283129594;0.7221679687472451;0.028163909912001937
